                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.5476,                 2.2623,                 1.5935,                0.32334,                0.21917,                0.19289,                0.11266,                 1.6229,                 2.2483,                 1.6985,              0.0059351,              0.0059351,              0.0059351
                     64,                 1.5503,                 2.2514,                 1.5892,                 0.3245,                0.22309,                0.19367,                0.11364,                 1.6216,                 2.2411,                 1.6959,              0.0058695,              0.0058695,              0.0058695
                     65,                  1.542,                 2.2395,                 1.5845,                0.32596,                0.22475,                0.19547,                0.11467,                 1.6195,                 2.2402,                 1.6943,               0.005804,               0.005804,               0.005804
                     66,                 1.5445,                 2.2291,                 1.5838,                0.33236,                0.22399,                0.19897,                 0.1171,                 1.6168,                 2.2305,                 1.6913,              0.0057384,              0.0057384,              0.0057384
                     67,                 1.5424,                 2.2297,                 1.5815,                0.33688,                0.22923,                0.20078,                0.11841,                 1.6142,                 2.2263,                 1.6881,              0.0056728,              0.0056728,              0.0056728
                     68,                 1.5442,                 2.2201,                 1.5856,                0.33305,                0.23302,                0.20208,                0.11898,                 1.6116,                 2.2202,                 1.6878,              0.0056073,              0.0056073,              0.0056073
                     69,                 1.5305,                 2.1994,                 1.5746,                0.33097,                 0.2316,                0.20127,                0.11899,                 1.6104,                 2.2178,                 1.6841,              0.0055417,              0.0055417,              0.0055417
                     70,                 1.5329,                 2.2002,                 1.5742,                0.33218,                0.22717,                0.20072,                0.11899,                 1.6102,                 2.2143,                 1.6838,              0.0054762,              0.0054762,              0.0054762
                     71,                 1.5259,                 2.2062,                 1.5741,                0.33472,                0.22839,                0.20152,                0.11954,                 1.6095,                 2.2114,                 1.6828,              0.0054106,              0.0054106,              0.0054106
                     72,                 1.5257,                  2.199,                 1.5727,                0.33378,                0.22926,                0.20261,                0.12024,                 1.6079,                 2.2086,                  1.681,               0.005345,               0.005345,               0.005345
                     73,                  1.523,                 2.1682,                 1.5625,                0.32686,                0.23377,                0.20341,                0.12063,                 1.6079,                 2.2074,                 1.6799,              0.0052795,              0.0052795,              0.0052795
                     74,                 1.5264,                 2.1714,                 1.5651,                 0.3385,                0.23025,                0.20416,                0.12111,                 1.6076,                  2.205,                 1.6778,              0.0052139,              0.0052139,              0.0052139
                     75,                 1.5254,                 2.1674,                 1.5638,                0.33398,                0.23243,                0.20387,                0.12088,                 1.6045,                 2.2031,                 1.6758,              0.0051483,              0.0051483,              0.0051483
                     76,                 1.5193,                 2.1619,                 1.5587,                0.33742,                0.23016,                  0.204,                0.12081,                 1.6039,                 2.2009,                 1.6742,              0.0050828,              0.0050828,              0.0050828
                     77,                 1.5171,                  2.153,                 1.5558,                 0.3402,                0.23154,                 0.2051,                0.12147,                 1.6024,                 2.1991,                  1.672,              0.0050172,              0.0050172,              0.0050172
                     78,                 1.5121,                  2.141,                 1.5553,                0.34075,                0.23076,                0.20557,                0.12191,                 1.6014,                 2.1962,                 1.6719,              0.0049517,              0.0049517,              0.0049517
                     79,                 1.5148,                 2.1429,                 1.5532,                0.34473,                0.22935,                0.20701,                0.12253,                 1.6006,                 2.1944,                 1.6706,              0.0048861,              0.0048861,              0.0048861
                     80,                 1.5052,                  2.126,                 1.5504,                0.35057,                0.22885,                0.20815,                 0.1231,                 1.5991,                 2.1913,                 1.6691,              0.0048205,              0.0048205,              0.0048205
                     81,                 1.5054,                 2.1234,                 1.5489,                0.35189,                0.23123,                0.20927,                0.12346,                  1.598,                 2.1885,                 1.6674,               0.004755,               0.004755,               0.004755
                     82,                 1.5035,                 2.1116,                 1.5475,                0.34701,                0.23403,                0.20992,                0.12406,                 1.5981,                 2.1856,                 1.6666,              0.0046894,              0.0046894,              0.0046894
                     83,                 1.5106,                  2.111,                   1.55,                0.34518,                 0.2349,                0.21033,                0.12463,                 1.5976,                 2.1834,                 1.6658,              0.0046238,              0.0046238,              0.0046238
                     84,                 1.5043,                  2.106,                 1.5436,                0.35294,                0.23279,                0.21039,                0.12475,                 1.5962,                 2.1804,                 1.6645,              0.0045583,              0.0045583,              0.0045583
                     85,                 1.5019,                 2.1049,                 1.5414,                0.34945,                0.23305,                0.21128,                0.12523,                 1.5957,                 2.1782,                  1.664,              0.0044927,              0.0044927,              0.0044927
                     86,                  1.498,                 2.0938,                 1.5414,                0.34673,                0.23541,                0.21222,                0.12589,                 1.5944,                 2.1762,                 1.6636,              0.0044272,              0.0044272,              0.0044272
                     87,                 1.5053,                 2.0909,                 1.5355,                 0.3456,                0.23577,                0.21219,                0.12625,                 1.5936,                 2.1739,                 1.6625,              0.0043616,              0.0043616,              0.0043616
                     88,                 1.4965,                 2.0935,                 1.5429,                0.34726,                0.23653,                0.21322,                0.12649,                 1.5928,                 2.1717,                  1.662,               0.004296,               0.004296,               0.004296
                     89,                 1.4964,                 2.0735,                 1.5376,                0.34184,                0.23966,                0.21327,                0.12656,                 1.5922,                 2.1702,                 1.6613,              0.0042305,              0.0042305,              0.0042305
                     90,                 1.4893,                 2.0673,                 1.5331,                0.34524,                0.23928,                0.21415,                0.12716,                 1.5913,                 2.1678,                 1.6605,              0.0041649,              0.0041649,              0.0041649
                     91,                 1.4841,                 2.0584,                 1.5338,                 0.3419,                0.24175,                0.21432,                 0.1274,                 1.5908,                 2.1652,                 1.6595,              0.0040993,              0.0040993,              0.0040993
                     92,                 1.4812,                 2.0514,                 1.5276,                0.34679,                0.24072,                0.21485,                0.12767,                 1.5904,                 2.1624,                 1.6587,              0.0040338,              0.0040338,              0.0040338
                     93,                 1.4837,                 2.0525,                  1.527,                0.34665,                0.24179,                0.21532,                0.12805,                 1.5891,                 2.1603,                 1.6576,              0.0039682,              0.0039682,              0.0039682
                     94,                 1.4837,                 2.0381,                 1.5275,                0.34963,                0.24117,                0.21574,                0.12837,                 1.5881,                 2.1583,                 1.6567,              0.0039026,              0.0039026,              0.0039026
                     95,                 1.4846,                 2.0335,                 1.5235,                0.34879,                0.24059,                0.21599,                0.12871,                 1.5874,                 2.1563,                 1.6558,              0.0038371,              0.0038371,              0.0038371
                     96,                 1.4791,                 2.0283,                 1.5147,                0.34884,                0.24275,                0.21631,                0.12877,                 1.5867,                 2.1543,                  1.655,              0.0037715,              0.0037715,              0.0037715
                     97,                 1.4773,                 2.0215,                 1.5205,                0.35006,                0.24106,                0.21665,                0.12917,                 1.5864,                 2.1531,                 1.6545,               0.003706,               0.003706,               0.003706
                     98,                 1.4753,                 2.0173,                 1.5186,                0.34981,                0.24174,                0.21727,                0.12924,                 1.5861,                 2.1513,                 1.6541,              0.0036404,              0.0036404,              0.0036404
                     99,                 1.4752,                 2.0209,                 1.5212,                0.34789,                0.24398,                 0.2177,                0.12961,                 1.5858,                 2.1491,                 1.6537,              0.0035748,              0.0035748,              0.0035748
