                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.5909,                 1.4722,                 1.7291,                0.59192,                0.30343,                0.28482,                0.13134,                 2.0125,                 2.1751,                  2.469,             0.00074189,             0.00074189,             0.00074189
                     64,                 1.5727,                 1.4356,                 1.7119,                 0.6339,                0.28359,                0.31052,                0.14471,                 2.0193,                 2.0361,                  2.453,             0.00073369,             0.00073369,             0.00073369
                     65,                 1.5465,                 1.4314,                  1.698,                0.62026,                0.29649,                0.29185,                0.13698,                 1.9627,                 2.1517,                 2.4731,              0.0007255,              0.0007255,              0.0007255
                     66,                 1.5503,                 1.4061,                 1.6835,                0.63542,                 0.2835,                 0.2992,                0.12693,                 2.0328,                 2.0082,                 2.5248,              0.0007173,              0.0007173,              0.0007173
                     67,                 1.5404,                  1.443,                 1.7041,                0.58591,                0.32125,                0.30674,                0.14316,                 1.9356,                 1.9693,                 2.4363,             0.00070911,             0.00070911,             0.00070911
                     68,                 1.5411,                 1.4233,                 1.6865,                0.61008,                0.30348,                0.29497,                0.14519,                 1.9666,                 2.1565,                 2.4731,             0.00070091,             0.00070091,             0.00070091
                     69,                 1.5473,                 1.4268,                 1.6885,                0.61737,                0.30601,                0.30371,                0.14223,                 2.0144,                 2.0273,                 2.4509,             0.00069272,             0.00069272,             0.00069272
                     70,                 1.5375,                 1.3799,                 1.6684,                0.54115,                0.29878,                0.27156,                 0.1275,                 2.0708,                 2.1428,                 2.4827,             0.00068452,             0.00068452,             0.00068452
                     71,                  1.546,                 1.4174,                 1.6675,                0.54363,                0.35353,                 0.3137,                0.15348,                 1.9431,                 2.0317,                 2.3677,             0.00067632,             0.00067632,             0.00067632
                     72,                 1.5208,                 1.4045,                 1.6322,                0.59008,                0.34633,                0.31832,                0.15116,                 1.9921,                 1.8854,                 2.4393,             0.00066813,             0.00066813,             0.00066813
                     73,                 1.5275,                 1.3337,                 1.6567,                0.62591,                 0.3031,                0.31952,                0.15437,                 1.9125,                  2.022,                 2.3799,             0.00065993,             0.00065993,             0.00065993
                     74,                 1.5232,                  1.364,                 1.6708,                0.59972,                0.30129,                0.30539,                0.15147,                 1.8816,                 1.9532,                 2.3226,             0.00065174,             0.00065174,             0.00065174
                     75,                 1.5091,                 1.3459,                 1.6325,                 0.6282,                0.34179,                0.33429,                0.15364,                 1.9856,                 2.0272,                 2.4107,             0.00064354,             0.00064354,             0.00064354
                     76,                 1.5166,                  1.356,                  1.653,                0.61354,                0.32934,                0.31129,                0.15603,                 1.9697,                 2.0351,                 2.4076,             0.00063535,             0.00063535,             0.00063535
                     77,                 1.5059,                 1.3603,                 1.6294,                0.59715,                 0.3556,                0.33822,                0.15593,                 2.0465,                 1.9157,                 2.3725,             0.00062715,             0.00062715,             0.00062715
                     78,                 1.4826,                  1.404,                 1.6352,                0.63927,                 0.3216,                0.33412,                0.15719,                 1.9222,                 1.8765,                 2.3719,             0.00061896,             0.00061896,             0.00061896
                     79,                   1.48,                 1.3402,                 1.6419,                0.72267,                0.30997,                0.36313,                 0.1656,                 1.9889,                 1.8537,                 2.3816,             0.00061076,             0.00061076,             0.00061076
                     80,                 1.4617,                 1.3175,                 1.6337,                0.60097,                0.36011,                0.32951,                0.15734,                 1.9663,                 1.9683,                 2.3257,             0.00060257,             0.00060257,             0.00060257
                     81,                 1.4834,                 1.3239,                 1.6525,                 0.6165,                 0.3202,                0.30879,                0.14431,                 1.9919,                 1.9022,                  2.371,             0.00059437,             0.00059437,             0.00059437
                     82,                 1.4658,                 1.3124,                 1.6366,                0.55293,                0.36807,                0.31259,                0.15527,                 1.9381,                 1.9283,                 2.3491,             0.00058618,             0.00058618,             0.00058618
                     83,                  1.445,                 1.3183,                 1.6328,                0.65323,                0.33805,                0.34324,                0.16622,                 1.9893,                 1.9049,                 2.3676,             0.00057798,             0.00057798,             0.00057798
                     84,                 1.4532,                 1.2896,                 1.6143,                0.64518,                0.29247,                0.32391,                0.15187,                 1.9694,                 1.9241,                 2.4503,             0.00056978,             0.00056978,             0.00056978
