                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.4372,                 1.9098,                 1.4818,                0.34651,                0.25091,                0.22593,                0.13727,                 1.5814,                 2.1344,                 1.6361,              0.0025258,              0.0025258,              0.0025258
                    116,                 1.4356,                 1.9072,                 1.4808,                0.34647,                0.25101,                0.22605,                0.13735,                 1.5813,                 2.1337,                 1.6359,              0.0024603,              0.0024603,              0.0024603
                    117,                  1.439,                 1.8964,                 1.4822,                 0.3456,                0.25167,                0.22644,                 0.1375,                 1.5807,                  2.133,                 1.6355,              0.0023947,              0.0023947,              0.0023947
                    118,                 1.4345,                 1.8939,                 1.4788,                0.34667,                0.25137,                0.22667,                0.13757,                 1.5803,                 2.1325,                  1.635,              0.0023291,              0.0023291,              0.0023291
                    119,                 1.4321,                 1.8834,                 1.4782,                0.34633,                0.25246,                0.22684,                 0.1376,                 1.5802,                  2.132,                 1.6348,              0.0022636,              0.0022636,              0.0022636
                    120,                 1.4315,                 1.8914,                 1.4764,                 0.3471,                0.25202,                  0.227,                0.13781,                   1.58,                 2.1317,                 1.6346,               0.002198,               0.002198,               0.002198
                    121,                 1.4305,                 1.8929,                  1.475,                0.34596,                0.25251,                0.22708,                0.13776,                 1.5799,                 2.1311,                 1.6346,              0.0021325,              0.0021325,              0.0021325
                    122,                 1.4278,                 1.8755,                 1.4743,                0.34642,                 0.2527,                0.22712,                0.13791,                 1.5799,                 2.1306,                 1.6343,              0.0020669,              0.0020669,              0.0020669
                    123,                 1.4231,                 1.8753,                 1.4722,                0.34644,                0.25285,                0.22729,                0.13795,                 1.5799,                 2.1302,                 1.6341,              0.0020013,              0.0020013,              0.0020013
                    124,                 1.4254,                 1.8709,                 1.4686,                0.34539,                0.25234,                0.22737,                  0.138,                 1.5797,                 2.1294,                 1.6338,              0.0019358,              0.0019358,              0.0019358
                    125,                 1.4258,                 1.8586,                 1.4671,                0.34694,                0.25171,                0.22754,                0.13812,                 1.5796,                 2.1291,                 1.6335,              0.0018702,              0.0018702,              0.0018702
                    126,                 1.4207,                 1.8537,                 1.4663,                0.35011,                0.25211,                0.22789,                 0.1382,                 1.5794,                 2.1285,                 1.6332,              0.0018046,              0.0018046,              0.0018046
                    127,                 1.4163,                 1.8472,                 1.4635,                0.35135,                0.25163,                0.22806,                 0.1384,                 1.5791,                 2.1283,                 1.6328,              0.0017391,              0.0017391,              0.0017391
                    128,                 1.4195,                 1.8458,                 1.4657,                0.35375,                0.25134,                0.22828,                0.13841,                 1.5791,                 2.1278,                 1.6327,              0.0016735,              0.0016735,              0.0016735
                    129,                 1.4122,                  1.839,                 1.4607,                0.35512,                0.25123,                0.22832,                0.13843,                 1.5789,                 2.1271,                 1.6323,              0.0016079,              0.0016079,              0.0016079
                    130,                 1.4195,                 1.8404,                  1.464,                0.35213,                0.25091,                0.22849,                0.13871,                 1.5787,                 2.1267,                 1.6321,              0.0015424,              0.0015424,              0.0015424
                    131,                  1.415,                 1.8277,                 1.4605,                0.35128,                0.25174,                0.22865,                 0.1388,                 1.5785,                 2.1262,                 1.6318,              0.0014768,              0.0014768,              0.0014768
                    132,                 1.4109,                 1.8302,                 1.4652,                0.35427,                 0.2517,                0.22885,                0.13885,                 1.5784,                 2.1254,                 1.6316,              0.0014113,              0.0014113,              0.0014113
                    133,                 1.4118,                 1.8195,                 1.4576,                0.35425,                0.25208,                0.22886,                0.13888,                 1.5783,                 2.1249,                 1.6315,              0.0013457,              0.0013457,              0.0013457
                    134,                 1.4094,                 1.8162,                 1.4565,                0.35408,                0.25212,                0.22914,                  0.139,                 1.5782,                 2.1245,                 1.6313,              0.0012801,              0.0012801,              0.0012801
                    135,                 1.4047,                 1.8072,                 1.4546,                 0.3547,                 0.2525,                0.22931,                0.13905,                 1.5781,                 2.1244,                 1.6312,              0.0012146,              0.0012146,              0.0012146
                    136,                 1.4053,                 1.8137,                 1.4503,                0.35133,                0.25351,                0.22918,                  0.139,                  1.578,                 2.1243,                  1.631,               0.001149,               0.001149,               0.001149
                    137,                 1.3928,                 1.8002,                 1.4459,                0.35243,                0.25284,                0.22923,                0.13913,                  1.578,                 2.1242,                  1.631,              0.0010834,              0.0010834,              0.0010834
                    138,                 1.4041,                 1.7987,                 1.4523,                0.35274,                0.25281,                0.22962,                0.13929,                  1.578,                 2.1237,                 1.6307,              0.0010179,              0.0010179,              0.0010179
                    139,                 1.3939,                 1.7928,                   1.45,                0.35439,                0.25263,                0.22975,                0.13925,                 1.5779,                 2.1235,                 1.6305,             0.00095232,             0.00095232,             0.00095232
                    140,                 1.3925,                 1.7826,                 1.4458,                0.35448,                0.25257,                0.22999,                0.13933,                 1.5777,                 2.1232,                 1.6303,             0.00088675,             0.00088675,             0.00088675
                    141,                 1.4157,                 1.7021,                 1.4693,                0.35754,                0.25124,                0.22998,                0.13939,                 1.5779,                 2.1229,                 1.6303,             0.00082119,             0.00082119,             0.00082119
                    142,                 1.3979,                 1.6718,                 1.4596,                0.35736,                0.25132,                 0.2301,                0.13954,                 1.5778,                 2.1226,                 1.6302,             0.00075563,             0.00075563,             0.00075563
                    143,                   1.39,                 1.6456,                 1.4514,                0.35722,                0.25124,                0.23012,                0.13958,                 1.5779,                 2.1225,                 1.6302,             0.00069007,             0.00069007,             0.00069007
                    144,                  1.386,                 1.6477,                 1.4511,                0.35731,                0.25117,                0.23013,                0.13959,                 1.5778,                 2.1225,                 1.6302,              0.0006245,              0.0006245,              0.0006245
                    145,                 1.3832,                 1.6304,                 1.4517,                0.35664,                0.25105,                 0.2302,                0.13962,                 1.5776,                 2.1221,                 1.6302,             0.00055894,             0.00055894,             0.00055894
                    146,                 1.3803,                 1.6198,                 1.4461,                0.35655,                0.25197,                0.23025,                0.13971,                 1.5774,                  2.122,                   1.63,             0.00049338,             0.00049338,             0.00049338
