                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                  1.442,                 1.2442,                 1.5896,                0.66834,                0.31207,                0.32517,                 0.1501,                 2.0095,                 1.8888,                 2.5279,             0.00052881,             0.00052881,             0.00052881
                     90,                 1.4616,                  1.273,                 1.6032,                0.64607,                0.33664,                 0.3356,                0.15557,                   1.96,                 1.9995,                 2.4461,             0.00052061,             0.00052061,             0.00052061
                     91,                 1.4372,                 1.2849,                 1.6097,                0.68127,                0.28075,                0.30733,                0.14438,                 2.0167,                 2.0394,                 2.5319,             0.00051242,             0.00051242,             0.00051242
                     92,                 1.4333,                 1.2616,                 1.6051,                0.57941,                0.35587,                 0.3349,                0.15503,                 2.0114,                 1.8536,                 2.5329,             0.00050422,             0.00050422,             0.00050422
                     93,                 1.4236,                 1.2381,                 1.5938,                0.66707,                0.35335,                0.33755,                  0.159,                 1.9935,                 1.9281,                 2.4856,             0.00049603,             0.00049603,             0.00049603
                     94,                 1.4608,                 1.2951,                 1.6182,                0.65531,                0.33715,                0.34495,                0.16541,                 1.9526,                 1.8655,                  2.459,             0.00048783,             0.00048783,             0.00048783
                     95,                 1.4268,                 1.2405,                 1.5981,                0.56326,                0.37618,                 0.3032,                0.14183,                 2.0343,                 1.9161,                 2.5409,             0.00047964,             0.00047964,             0.00047964
                     96,                 1.4083,                  1.205,                 1.5715,                0.60995,                 0.3546,                0.33027,                0.15702,                 1.9955,                 1.8763,                 2.4983,             0.00047144,             0.00047144,             0.00047144
                     97,                 1.4189,                 1.2571,                 1.5883,                0.60837,                0.37255,                 0.3341,                0.15485,                  1.991,                 1.8278,                 2.5199,             0.00046325,             0.00046325,             0.00046325
                     98,                 1.4106,                 1.2214,                  1.585,                0.68811,                0.34741,                0.35138,                0.16542,                  2.049,                 1.9099,                 2.5781,             0.00045505,             0.00045505,             0.00045505
                     99,                 1.4096,                 1.2593,                 1.5795,                0.63738,                0.37181,                0.33587,                0.16718,                 1.9845,                 1.8124,                 2.4938,             0.00044685,             0.00044685,             0.00044685
                    100,                 1.4233,                 1.2138,                 1.5944,                0.57756,                0.37222,                0.33025,                0.15614,                 1.9961,                 1.9074,                 2.5505,             0.00043866,             0.00043866,             0.00043866
                    101,                 1.4188,                 1.2185,                 1.5839,                 0.5944,                0.34575,                0.32084,                0.16614,                  1.952,                 1.8978,                 2.4769,             0.00043046,             0.00043046,             0.00043046
                    102,                 1.4156,                 1.2213,                 1.5751,                0.66134,                0.37949,                 0.3422,                0.16486,                 1.9939,                 1.8775,                 2.5225,             0.00042227,             0.00042227,             0.00042227
                    103,                 1.3822,                 1.1903,                 1.5636,                0.60508,                0.42692,                0.33822,                0.15763,                 1.9983,                 1.7892,                 2.5436,             0.00041407,             0.00041407,             0.00041407
                    104,                 1.3936,                 1.1741,                 1.5725,                0.63562,                0.38057,                0.34036,                0.16433,                 2.0042,                 1.8675,                 2.5727,             0.00040588,             0.00040588,             0.00040588
                    105,                 1.3985,                 1.2151,                  1.571,                0.70353,                0.33816,                0.35519,                0.16781,                 1.9889,                 1.8264,                 2.5071,             0.00039768,             0.00039768,             0.00039768
                    106,                 1.4045,                 1.1884,                 1.5887,                0.64509,                0.36529,                 0.3568,                0.16988,                 1.9987,                 1.8509,                 2.5284,             0.00038949,             0.00038949,             0.00038949
                    107,                 1.3942,                 1.2037,                 1.5821,                 0.6397,                0.37107,                0.35019,                0.16789,                 1.9997,                 1.8393,                 2.5454,             0.00038129,             0.00038129,             0.00038129
                    108,                 1.3867,                 1.2011,                 1.5635,                0.62426,                0.40214,                0.34645,                0.16097,                 2.0431,                 1.8368,                 2.6001,              0.0003731,              0.0003731,              0.0003731
                    109,                 1.3618,                 1.1682,                 1.5581,                0.67093,                0.31364,                0.32443,                0.16236,                 1.9468,                  1.833,                 2.5224,              0.0003649,              0.0003649,              0.0003649
                    110,                 1.3753,                 1.1796,                 1.5615,                0.65968,                0.34318,                0.33833,                0.16821,                 1.9546,                 1.7702,                 2.5523,             0.00035671,             0.00035671,             0.00035671
                    111,                 1.3506,                 1.1564,                 1.5252,                0.61648,                 0.3593,                0.33719,                0.16917,                 1.9752,                  1.762,                 2.5342,             0.00034851,             0.00034851,             0.00034851
                    112,                  1.372,                 1.1397,                 1.5651,                0.58782,                0.37542,                0.34698,                0.17524,                 1.9474,                 1.8042,                 2.5013,             0.00034031,             0.00034031,             0.00034031
                    113,                 1.3681,                 1.1798,                 1.5675,                0.55986,                0.36368,                0.31589,                0.16086,                 1.9792,                 1.8995,                  2.527,             0.00033212,             0.00033212,             0.00033212
                    114,                 1.3571,                 1.1294,                 1.5361,                0.58893,                0.34317,                0.32781,                 0.1622,                 1.9867,                 1.7017,                 2.5673,             0.00032392,             0.00032392,             0.00032392
                    115,                 1.3783,                 1.1531,                 1.5537,                  0.591,                0.37485,                0.33488,                0.16172,                 1.9667,                 1.7261,                 2.5403,             0.00031573,             0.00031573,             0.00031573
                    116,                 1.3628,                 1.1518,                 1.5549,                0.54024,                0.38469,                0.32024,                0.15692,                 1.9971,                 1.8236,                 2.5647,             0.00030753,             0.00030753,             0.00030753
                    117,                 1.3357,                 1.1362,                 1.5069,                0.58137,                0.40021,                0.32928,                0.16007,                 2.0332,                 1.7819,                 2.6033,             0.00029934,             0.00029934,             0.00029934
                    118,                 1.3348,                 1.1241,                 1.5374,                0.58107,                0.39637,                0.33057,                0.15668,                 2.0074,                 1.8252,                  2.573,             0.00029114,             0.00029114,             0.00029114
                    119,                   1.35,                 1.1248,                 1.5044,                0.61395,                0.36463,                0.34306,                0.16585,                 2.0139,                 1.8063,                 2.6139,             0.00028295,             0.00028295,             0.00028295
                    120,                 1.3281,                 1.1194,                 1.5124,                0.59879,                 0.3983,                0.33188,                0.15669,                 2.0042,                 1.7561,                 2.5967,             0.00027475,             0.00027475,             0.00027475
                    121,                 1.3254,                 1.1154,                 1.5122,                0.62506,                0.41528,                0.35032,                0.16415,                 2.0093,                 1.8016,                 2.5946,             0.00026656,             0.00026656,             0.00026656
                    122,                 1.3446,                 1.1257,                  1.532,                0.59684,                0.40359,                0.32459,                0.15107,                 2.0164,                 1.8226,                 2.5938,             0.00025836,             0.00025836,             0.00025836
                    123,                 1.3069,                 1.0712,                 1.4903,                0.63063,                0.38067,                0.34283,                 0.1668,                 1.9629,                 1.7764,                 2.5563,             0.00025017,             0.00025017,             0.00025017
