                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.6824,                   2.54,                  1.722,                  0.268,                0.18154,                0.14462,                0.07865,                 1.7598,                 2.5423,                 1.8442,              0.0056073,              0.0056073,              0.0056073
                     69,                 1.6682,                 2.5206,                 1.7119,                0.27412,                0.18372,                0.14576,                0.07908,                 1.7588,                 2.5372,                  1.842,              0.0055417,              0.0055417,              0.0055417
                     70,                 1.6704,                 2.5233,                 1.7098,                0.27419,                0.18173,                0.14575,                0.07918,                 1.7597,                 2.5363,                 1.8411,              0.0054762,              0.0054762,              0.0054762
                     71,                 1.6684,                 2.5317,                 1.7127,                0.28107,                0.18009,                0.14676,                0.07974,                 1.7598,                 2.5352,                 1.8409,              0.0054106,              0.0054106,              0.0054106
                     72,                 1.6678,                 2.5262,                 1.7121,                0.28089,                0.18206,                0.14589,                0.07954,                  1.758,                 2.5308,                 1.8393,               0.005345,               0.005345,               0.005345
                     73,                 1.6615,                 2.5021,                 1.7014,                0.27968,                 0.1834,                0.14755,                0.08001,                 1.7552,                 2.5255,                 1.8371,              0.0052795,              0.0052795,              0.0052795
                     74,                 1.6715,                 2.5019,                 1.7068,                0.28163,                0.18063,                 0.1476,                0.08041,                 1.7542,                 2.5244,                 1.8348,              0.0052139,              0.0052139,              0.0052139
                     75,                  1.667,                 2.5049,                 1.7043,                 0.2804,                 0.1818,                0.14903,                0.08067,                 1.7517,                 2.5215,                 1.8331,              0.0051483,              0.0051483,              0.0051483
                     76,                 1.6636,                 2.4945,                 1.7007,                0.28478,                0.18354,                 0.1488,                0.08097,                 1.7514,                 2.5209,                 1.8319,              0.0050828,              0.0050828,              0.0050828
                     77,                 1.6613,                 2.4866,                 1.6977,                0.28411,                0.18213,                0.14902,                 0.0813,                 1.7509,                 2.5172,                 1.8314,              0.0050172,              0.0050172,              0.0050172
                     78,                 1.6612,                 2.4812,                 1.6975,                0.27496,                 0.1812,                0.15044,                0.08198,                 1.7506,                 2.5136,                 1.8298,              0.0049517,              0.0049517,              0.0049517
                     79,                 1.6622,                 2.4843,                 1.6951,                0.27352,                0.18335,                0.15013,                0.08196,                 1.7503,                 2.5135,                 1.8291,              0.0048861,              0.0048861,              0.0048861
                     80,                 1.6509,                 2.4701,                   1.69,                0.27643,                0.18419,                0.15071,                0.08202,                 1.7496,                  2.511,                 1.8278,              0.0048205,              0.0048205,              0.0048205
                     81,                 1.6522,                 2.4699,                 1.6906,                0.28172,                0.18207,                0.15107,                0.08234,                 1.7477,                 2.5087,                 1.8262,               0.004755,               0.004755,               0.004755
                     82,                 1.6533,                 2.4563,                 1.6941,                0.28096,                0.18329,                0.15192,                0.08256,                 1.7463,                 2.5057,                 1.8249,              0.0046894,              0.0046894,              0.0046894
                     83,                 1.6559,                 2.4586,                 1.6926,                0.28146,                0.18301,                0.15265,                0.08322,                 1.7449,                 2.5022,                 1.8234,              0.0046238,              0.0046238,              0.0046238
                     84,                 1.6542,                 2.4586,                 1.6908,                0.29883,                0.18075,                0.15296,                0.08342,                 1.7442,                 2.5006,                 1.8222,              0.0045583,              0.0045583,              0.0045583
                     85,                 1.6523,                  2.458,                 1.6919,                0.29499,                0.18165,                0.15351,                0.08373,                 1.7433,                 2.4985,                 1.8216,              0.0044927,              0.0044927,              0.0044927
                     86,                 1.6485,                  2.451,                 1.6879,                0.29373,                0.18302,                0.15394,                0.08399,                  1.743,                 2.4973,                 1.8212,              0.0044272,              0.0044272,              0.0044272
