                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.2416,                0.98975,                 1.4751,                0.60128,                0.43545,                 0.3732,                0.19415,                 1.8489,                 1.5514,                   2.52,               0.000537,               0.000537,               0.000537
                     89,                 1.2265,                0.98071,                 1.4585,                0.73105,                0.40811,                0.40109,                0.19938,                 1.8637,                 1.4948,                 2.4718,             0.00052881,             0.00052881,             0.00052881
                     90,                 1.2148,                0.97106,                 1.4477,                0.62587,                 0.4109,                0.36704,                0.18125,                 1.9324,                 1.6762,                 2.6095,             0.00052061,             0.00052061,             0.00052061
                     91,                  1.219,                0.97654,                 1.4737,                0.70491,                 0.3514,                0.37469,                0.18269,                 1.8601,                 1.5917,                 2.5593,             0.00051242,             0.00051242,             0.00051242
                     92,                 1.2101,                0.99284,                 1.4596,                0.64982,                 0.4159,                0.38625,                0.19771,                 1.8688,                 1.5355,                 2.5293,             0.00050422,             0.00050422,             0.00050422
                     93,                  1.208,                0.96806,                 1.4486,                0.61901,                0.44391,                0.37852,                0.19146,                 1.8348,                 1.6079,                 2.4812,             0.00049603,             0.00049603,             0.00049603
                     94,                 1.2347,                  1.001,                  1.468,                 0.6824,                0.29734,                0.33721,                0.17239,                 1.9874,                 1.7732,                 2.6744,             0.00048783,             0.00048783,             0.00048783
                     95,                 1.1963,                0.95013,                 1.4428,                0.60391,                0.35144,                0.34353,                0.17401,                 1.9128,                 1.8738,                 2.5799,             0.00047964,             0.00047964,             0.00047964
                     96,                 1.1996,                0.94211,                 1.4339,                0.62459,                0.35812,                0.37822,                0.18685,                 1.8103,                 1.6272,                 2.5146,             0.00047144,             0.00047144,             0.00047144
                     97,                 1.1859,                0.94854,                 1.4337,                0.59385,                0.39401,                0.35781,                0.18496,                 1.9103,                 1.6019,                 2.6213,             0.00046325,             0.00046325,             0.00046325
                     98,                 1.1615,                0.92642,                 1.4234,                0.62824,                0.46602,                0.38355,                0.19696,                   1.88,                 1.6355,                 2.5349,             0.00045505,             0.00045505,             0.00045505
                     99,                 1.1805,                0.95847,                 1.4305,                0.69436,                0.30083,                 0.3524,                0.18339,                 1.8291,                 1.6507,                 2.5044,             0.00044685,             0.00044685,             0.00044685
                    100,                 1.1885,                0.92185,                 1.4391,                0.70589,                0.28669,                0.34676,                 0.1826,                 1.9072,                 1.7466,                 2.5936,             0.00043866,             0.00043866,             0.00043866
                    101,                 1.2007,                 0.9228,                 1.4379,                0.69909,                0.35552,                0.35854,                0.19194,                  1.912,                 1.6409,                 2.6076,             0.00043046,             0.00043046,             0.00043046
                    102,                 1.1795,                0.91094,                 1.4213,                0.73886,                0.30932,                0.35625,                0.17855,                 1.9126,                 1.8726,                 2.5435,             0.00042227,             0.00042227,             0.00042227
                    103,                  1.177,                0.89693,                 1.4163,                0.63419,                0.40216,                 0.3487,                 0.1919,                 1.8754,                 1.6748,                 2.5753,             0.00041407,             0.00041407,             0.00041407
                    104,                 1.1479,                0.88144,                 1.3962,                0.71753,                 0.3638,                0.38373,                0.19186,                 1.9408,                 1.6479,                 2.6322,             0.00040588,             0.00040588,             0.00040588
                    105,                 1.1625,                0.92629,                 1.4192,                 0.6615,                0.33897,                0.35533,                0.18883,                 1.8496,                 1.7229,                 2.5301,             0.00039768,             0.00039768,             0.00039768
                    106,                  1.152,                0.89127,                 1.4212,                0.67808,                0.41306,                0.37179,                0.19662,                 1.9101,                 1.6744,                 2.5985,             0.00038949,             0.00038949,             0.00038949
                    107,                 1.1534,                0.88681,                 1.4147,                0.64238,                0.38954,                0.37548,                0.20038,                 1.8431,                 1.7049,                 2.5371,             0.00038129,             0.00038129,             0.00038129
                    108,                 1.1475,                0.88882,                 1.4054,                0.65718,                0.41307,                0.39116,                0.19014,                 1.9006,                 1.6528,                 2.5786,              0.0003731,              0.0003731,              0.0003731
                    109,                 1.1173,                0.85585,                 1.3868,                0.68131,                0.34437,                0.35247,                0.18773,                 1.9028,                 1.6643,                 2.6232,              0.0003649,              0.0003649,              0.0003649
                    110,                 1.1332,                0.89409,                 1.3947,                0.66378,                 0.4043,                0.37378,                0.19232,                 1.9159,                 1.6558,                 2.6313,             0.00035671,             0.00035671,             0.00035671
                    111,                 1.1161,                 0.8652,                 1.3597,                0.65987,                0.38312,                0.37642,                0.19048,                 1.9062,                 1.5834,                 2.6484,             0.00034851,             0.00034851,             0.00034851
                    112,                 1.1206,                0.84958,                 1.3932,                0.75954,                0.30569,                0.37563,                0.19539,                 1.8485,                 1.6288,                 2.5709,             0.00034031,             0.00034031,             0.00034031
                    113,                  1.118,                 0.8607,                 1.3975,                0.67745,                0.36241,                0.37282,                0.18313,                 1.9354,                  1.665,                 2.6818,             0.00033212,             0.00033212,             0.00033212
                    114,                 1.1196,                0.82795,                 1.3727,                0.64009,                0.40497,                0.37591,                0.19188,                  1.867,                 1.6026,                 2.5836,             0.00032392,             0.00032392,             0.00032392
                    115,                 1.1243,                0.86157,                 1.3875,                0.67801,                0.38724,                 0.3921,                0.19973,                 1.9101,                 1.5875,                  2.712,             0.00031573,             0.00031573,             0.00031573
                    116,                  1.113,                0.85445,                 1.3787,                0.68054,                0.39877,                0.37748,                0.19819,                  1.917,                  1.581,                  2.767,             0.00030753,             0.00030753,             0.00030753
                    117,                 1.0942,                0.82483,                 1.3448,                0.65973,                0.37033,                 0.3699,                0.19507,                 1.8935,                 1.6555,                 2.6949,             0.00029934,             0.00029934,             0.00029934
                    118,                 1.0741,                0.81794,                 1.3604,                0.63021,                0.42066,                0.37041,                0.19569,                 1.8936,                 1.6075,                 2.6448,             0.00029114,             0.00029114,             0.00029114
                    119,                 1.1028,                0.84216,                 1.3402,                0.64491,                0.43279,                0.38274,                0.20171,                 1.9042,                 1.5867,                 2.6528,             0.00028295,             0.00028295,             0.00028295
                    120,                 1.0596,                0.80878,                 1.3306,                0.68179,                0.40716,                0.39831,                0.19973,                 1.9034,                 1.6076,                 2.6772,             0.00027475,             0.00027475,             0.00027475
                    121,                 1.0565,                0.79973,                 1.3346,                 0.6623,                0.41901,                0.38163,                0.19712,                 1.9168,                  1.559,                 2.6546,             0.00026656,             0.00026656,             0.00026656
                    122,                 1.0842,                0.80865,                 1.3487,                0.67182,                0.38344,                0.37432,                0.19659,                 1.9042,                 1.5263,                 2.6887,             0.00025836,             0.00025836,             0.00025836
                    123,                  1.053,                0.78451,                 1.3153,                0.71719,                  0.403,                0.38993,                0.20172,                 1.8793,                  1.572,                 2.6554,             0.00025017,             0.00025017,             0.00025017
                    124,                 1.0724,                0.79343,                 1.3426,                0.70958,                 0.3371,                0.37952,                0.19641,                 1.8856,                 1.6485,                 2.7024,             0.00024197,             0.00024197,             0.00024197
                    125,                 1.0636,                0.79308,                 1.3414,                0.72568,                0.35737,                0.38943,                0.19752,                 1.8965,                 1.6343,                 2.6836,             0.00023377,             0.00023377,             0.00023377
                    126,                 1.0787,                0.81272,                 1.3509,                0.68255,                0.42009,                 0.3862,                0.19217,                 1.9448,                 1.5367,                 2.7464,             0.00022558,             0.00022558,             0.00022558
                    127,                 1.0802,                0.78501,                  1.338,                0.65744,                 0.4016,                 0.3672,                0.18661,                 1.9699,                 1.5947,                 2.8261,             0.00021738,             0.00021738,             0.00021738
                    128,                 1.0272,                0.73259,                 1.3124,                0.67313,                0.40609,                0.37891,                 0.1938,                 1.9081,                 1.5609,                 2.7055,             0.00020919,             0.00020919,             0.00020919
                    129,                  1.033,                0.78532,                  1.341,                0.66459,                0.42875,                0.37738,                0.19143,                 1.9273,                 1.6009,                 2.7298,             0.00020099,             0.00020099,             0.00020099
                    130,                 1.0432,                 0.7596,                 1.3135,                0.67663,                 0.4239,                0.39469,                0.19913,                 1.8967,                 1.5812,                  2.653,              0.0001928,              0.0001928,              0.0001928
                    131,                 1.0087,                0.76093,                 1.3173,                0.68819,                0.38665,                0.38287,                0.19419,                 1.9348,                 1.5708,                 2.7323,              0.0001846,              0.0001846,              0.0001846
                    132,                 1.0318,                0.77379,                 1.3436,                0.67362,                0.41629,                0.36902,                0.18682,                 1.9275,                 1.6474,                 2.7087,             0.00017641,             0.00017641,             0.00017641
                    133,                 1.0228,                0.76189,                 1.3125,                0.66139,                0.42159,                0.37912,                0.18822,                  1.934,                 1.5883,                 2.7633,             0.00016821,             0.00016821,             0.00016821
                    134,                 1.0098,                0.76218,                 1.2908,                 0.6953,                0.38956,                0.38083,                0.19394,                  1.908,                 1.5777,                 2.7039,             0.00016002,             0.00016002,             0.00016002
                    135,                 1.0063,                0.75553,                 1.3035,                0.71865,                0.41452,                0.41142,                 0.2039,                 1.8831,                  1.606,                 2.6544,             0.00015182,             0.00015182,             0.00015182
                    136,                 1.0155,                0.74015,                 1.3114,                0.65397,                0.39479,                0.37515,                0.19536,                 1.8946,                 1.6276,                 2.7122,             0.00014363,             0.00014363,             0.00014363
                    137,                0.99628,                0.76366,                 1.3102,                0.71135,                0.38905,                0.39176,                0.20078,                 1.9064,                 1.6089,                 2.7322,             0.00013543,             0.00013543,             0.00013543
                    138,                 1.0255,                0.75732,                 1.3159,                0.72894,                0.35274,                0.38485,                0.19542,                 1.9384,                 1.6274,                 2.7649,             0.00012724,             0.00012724,             0.00012724
                    139,                0.99514,                0.72931,                 1.2842,                0.70154,                0.40236,                0.38884,                0.20195,                 1.9292,                 1.6283,                 2.7562,             0.00011904,             0.00011904,             0.00011904
                    140,                0.99361,                  0.744,                 1.2895,                0.71253,                0.38095,                0.38992,                0.20141,                   1.91,                  1.575,                 2.7307,             0.00011084,             0.00011084,             0.00011084
                    141,                0.94571,                0.62895,                  1.321,                 0.6978,                0.38549,                0.37318,                0.19507,                  1.876,                 1.6985,                 2.7391,             0.00010265,             0.00010265,             0.00010265
                    142,                0.89795,                0.60802,                 1.2836,                0.67834,                0.38525,                0.38244,                0.19829,                 1.9248,                 1.7142,                 2.8123,             9.4454e-05,             9.4454e-05,             9.4454e-05
                    143,                0.89697,                0.60975,                 1.3038,                0.72297,                0.35516,                0.37634,                0.19693,                 1.8803,                 1.6911,                 2.7538,             8.6258e-05,             8.6258e-05,             8.6258e-05
                    144,                0.88063,                0.58708,                 1.2807,                0.68208,                0.37544,                0.38383,                0.19743,                 1.9248,                 1.6887,                  2.818,             7.8063e-05,             7.8063e-05,             7.8063e-05
                    145,                0.88876,                0.60737,                  1.285,                0.74637,                0.35251,                0.38899,                0.20177,                 1.8986,                 1.6435,                 2.7727,             6.9868e-05,             6.9868e-05,             6.9868e-05
                    146,                0.87488,                0.57938,                 1.2685,                0.71474,                0.37278,                 0.3876,                0.20211,                 1.9028,                 1.6746,                 2.7753,             6.1672e-05,             6.1672e-05,             6.1672e-05
                    147,                0.86833,                0.59135,                 1.2751,                0.68003,                0.37778,                0.37604,                0.19472,                 1.9415,                 1.6717,                 2.8454,             5.3477e-05,             5.3477e-05,             5.3477e-05
